index,valid,MolWt,LogP,TPSA,HeavyAtomCount,NumHeteroatoms,NumHDonors,NumHAcceptors,NumRotatableBonds,NumAromaticRings,NumRings,name
qmof-f5dcd18,True,106.215,1.4239,0.0,5.0,2.0,0.0,2.0,0.0,0.0,1.0,DIQTUV01_FSR
qmof-b56746c,True,190.005,1.3569,40.129999999999995,11.0,4.0,0.0,2.0,1.0,1.0,1.0,DIQNUO_FSR
qmof-3b967da,True,100.12599999999999,-0.5778000000000001,38.49,6.0,4.0,1.0,2.0,0.0,0.0,1.0,LOFJOG_FSR
qmof-4192319,True,101.134,0.4672899999999999,44.47,6.0,4.0,2.0,2.0,0.0,1.0,1.0,LOFJEW_FSR
qmof-017c7fa,False,,,,,,,,,,,GOJDIT_FSR
qmof-b06a90c,True,115.108,-1.0847000000000004,49.36,8.0,3.0,0.0,3.0,1.0,0.0,1.0,GOHWOR_FSR
qmof-8333737,True,380.21700000000016,-7.202899999999999,240.77999999999997,27.0,12.0,0.0,12.0,8.0,1.0,1.0,TARSOW_FSR
qmof-82cb581,True,380.21700000000016,-7.202899999999999,240.77999999999997,27.0,12.0,0.0,12.0,8.0,1.0,1.0,TARSIQ_FSR
qmof-a3a09fc,True,261.167,-3.0991999999999997,167.09,17.0,10.0,0.0,7.0,2.0,1.0,1.0,TAZYOK_FSR
qmof-5161923,True,170.164,-1.7073999999999987,80.25999999999999,12.0,4.0,0.0,4.0,2.0,0.0,1.0,TATROY_FSR
qmof-4a7bb80,True,164.11599999999996,-1.5864000000000003,80.25999999999999,12.0,4.0,0.0,4.0,2.0,1.0,1.0,LOCCEL_FSR
qmof-44d1f08,True,371.28900000000004,-3.6530999999999967,181.80999999999995,27.0,12.0,0.0,12.0,6.0,3.0,3.0,LOBHOA_FSR
qmof-6070de9,False,,,,,,,,,,,LOFKEX_FSR
qmof-cd46c95,False,,,,,,,,,,,DIPQIE_FSR
qmof-768d192,True,322.28,-0.1472000000000006,137.62,24.0,8.0,2.0,6.0,2.0,4.0,4.0,PEXSOB01_FSR
qmof-20ae7e2,True,161.14,-0.07360000000000005,68.81,12.0,4.0,1.0,3.0,1.0,2.0,2.0,PEXSIV01_FSR
qmof-e05c6ec,True,374.35600000000005,0.47159999999999935,115.89999999999999,28.0,8.0,0.0,8.0,4.0,4.0,4.0,TEQLEJ01_FSR
qmof-d76ec90,True,167.213,1.2934,50.73,11.0,4.0,0.0,2.0,0.0,1.0,1.0,TEQKAC_FSR
qmof-68380f0,True,184.202,2.2854,52.92,14.0,4.0,0.0,2.0,0.0,1.0,3.0,TENKUV_FSR
qmof-093528a,True,181.13299999999998,2.7994000000000003,0.0,11.0,5.0,0.0,0.0,0.0,1.0,1.0,CANVUL_FSR
qmof-cab5309,True,181.13299999999998,2.7994000000000003,0.0,11.0,5.0,0.0,0.0,0.0,1.0,1.0,CANVOF_FSR
qmof-a3a0733,True,191.17000000000002,-0.9769000000000005,86.63,14.0,6.0,1.0,5.0,3.0,2.0,2.0,CALDEA_FSR
qmof-367efb8,True,327.22400000000005,-1.8576999999999995,157.68999999999997,24.0,8.0,1.0,7.0,5.0,2.0,2.0,CAPMOY_FSR
qmof-cd664ad,True,184.198,1.7076,42.85,14.0,3.0,0.0,3.0,2.0,2.0,2.0,TATRAI_FSR
qmof-3cd6c37,True,326.21600000000007,-3.1924,160.51999999999998,24.0,8.0,0.0,8.0,5.0,2.0,2.0,TAKTEH_FSR
qmof-f134027,False,,,,,,,,,,,TAQJEA_FSR
qmof-a4fd570,True,45.016999999999996,-1.6339000000000001,40.129999999999995,3.0,2.0,0.0,2.0,0.0,0.0,0.0,FITTEH_FSR
qmof-fe4a7b4,True,335.2080000000001,-5.820679999999999,215.66,24.0,12.0,1.0,10.0,4.0,1.0,2.0,DIMKAN_FSR
qmof-1a3aede,True,253.16599999999997,-4.502109999999997,132.86,18.0,8.0,0.0,8.0,6.0,0.0,1.0,DIMCOT_FSR
qmof-404ee41,True,253.16599999999997,-4.502109999999997,132.86,18.0,8.0,0.0,8.0,6.0,0.0,1.0,DIMCAF_FSR
qmof-f50d129,True,253.16599999999997,-4.502109999999997,132.86,18.0,8.0,0.0,8.0,6.0,0.0,1.0,DIMBUY_FSR
qmof-0126d83,True,147.121,0.12339999999999993,76.96000000000001,11.0,6.0,0.0,5.0,1.0,1.0,2.0,DILDEI01_FSR
qmof-d89f5f4,True,184.24200000000002,2.2618,25.78,14.0,2.0,0.0,2.0,3.0,2.0,2.0,PIHKUN_FSR
qmof-f44b97c,True,166.09199999999998,-2.7964,106.03999999999999,12.0,6.0,0.0,6.0,2.0,1.0,1.0,JUFREJ_FSR
qmof-3c6146b,True,42.021,-1.4418000000000002,58.7,3.0,3.0,0.0,0.0,0.0,0.0,0.0,JUCRUU_FSR
qmof-771c050,True,42.021,-1.4418000000000002,58.7,3.0,3.0,0.0,0.0,0.0,0.0,0.0,JUCROO_FSR
qmof-71a4d07,True,122.10299999999997,-0.5549000000000004,53.019999999999996,9.0,3.0,0.0,3.0,1.0,1.0,1.0,TANSIM_FSR
qmof-34d7c8a,True,394.2440000000002,-6.8127999999999975,240.77999999999997,28.0,12.0,0.0,12.0,9.0,1.0,1.0,TARTAJ_FSR
qmof-88a7d5a,True,195.14999999999998,-0.48650000000000043,86.66000000000001,14.0,5.0,1.0,4.0,4.0,1.0,1.0,TACJEM_FSR
qmof-abd0616,True,179.13099999999997,-2.0042,106.28,13.0,5.0,1.0,5.0,2.0,1.0,1.0,CAWLIY_FSR
qmof-c49c727,True,164.11599999999996,-1.5864000000000003,80.25999999999999,12.0,4.0,0.0,4.0,2.0,1.0,1.0,CATPAL03_FSR
qmof-96226c0,True,42.021,-1.4418000000000002,58.7,3.0,3.0,0.0,0.0,0.0,0.0,0.0,JUCRII_FSR
qmof-2928cd0,True,182.18,0.13350000000000029,65.31,12.0,5.0,0.0,3.0,0.0,1.0,2.0,DIFTOD_FSR
qmof-3391747,True,383.40800000000013,-0.014559999999999684,128.79000000000002,28.0,9.0,0.0,9.0,7.0,3.0,3.0,PIHHIZ_FSR
qmof-1f59aa4,True,115.06399999999998,-1.6228999999999998,77.42999999999999,8.0,4.0,1.0,3.0,2.0,0.0,0.0,PIFBIQ_FSR
qmof-cb14b92,True,136.12999999999994,-0.3677000000000001,66.14999999999999,10.0,3.0,1.0,3.0,1.0,1.0,1.0,DIKQEU_FSR
qmof-9cb371f,True,231.16699999999994,-2.005699999999999,110.97,17.0,7.0,0.0,7.0,3.0,2.0,2.0,DIHROE_FSR
qmof-2e15076,True,1044.6020000000005,4.991500000000014,364.75,68.0,25.0,11.0,7.0,12.0,7.0,7.0,LIXRIV_FSR
qmof-f815bf7,False,,,,,,,,,,,FIWBAO_FSR
qmof-c7c2c9c,True,165.10399999999996,-2.1914,93.15,12.0,5.0,0.0,5.0,2.0,1.0,1.0,FIVYOZ_FSR
qmof-40250e9,True,137.11399999999998,-0.24430000000000013,60.36,10.0,3.0,1.0,3.0,1.0,1.0,1.0,CASALA02_FSR
qmof-858bc51,True,161.14,-0.07360000000000028,68.81,12.0,4.0,1.0,3.0,1.0,2.0,2.0,CAQVEY_FSR
qmof-debb278,True,266.42,2.4116,25.78,19.0,3.0,0.0,2.0,6.0,2.0,2.0,CAQNIU_FSR
qmof-b320dc2,True,207.11699999999993,-3.2229,120.38999999999999,15.0,6.0,0.0,6.0,3.0,1.0,1.0,CAQFEI_FSR
qmof-f995bd9,True,148.141,-0.1553000000000001,53.019999999999996,11.0,3.0,0.0,3.0,2.0,1.0,1.0,JUKXIW01_FSR
qmof-3913683,True,394.39400000000006,5.170600000000004,0.0,28.0,2.0,0.0,0.0,4.0,4.0,4.0,FIXPEI_FSR
qmof-a2d4b80,True,165.10399999999996,-2.1914,93.15,12.0,5.0,0.0,5.0,2.0,1.0,1.0,FIXGEZ_FSR
qmof-275e0ea,True,165.10399999999996,-2.1914,93.15,12.0,5.0,0.0,5.0,2.0,1.0,1.0,FIXGAV_FSR
qmof-7406b61,True,380.40400000000005,0.7594,137.62,28.0,8.0,2.0,6.0,4.0,3.0,4.0,LIXVUL_FSR
qmof-2393523,True,72.107,0.7968,9.23,5.0,1.0,0.0,1.0,0.0,0.0,1.0,PIJYAL_FSR
qmof-4159cf9,True,208.12499999999994,-1.8881999999999994,117.56,15.0,6.0,1.0,5.0,3.0,1.0,1.0,PIJKAV_FSR
qmof-a4c6e04,True,142.10999999999999,-2.343499999999999,80.25999999999999,10.0,4.0,0.0,4.0,2.0,0.0,1.0,GOHWIL_FSR
qmof-f309089,True,96.06299999999999,-0.9077999999999999,73.94,5.0,5.0,0.0,2.0,0.0,0.0,0.0,GOHVOQ_FSR
qmof-6ac8fc3,True,185.23000000000002,2.0887000000000002,37.81,14.0,3.0,1.0,3.0,3.0,2.0,2.0,GOHCIP_FSR
qmof-1ad458e,False,,,,,,,,,,,GOGLUK_FSR
qmof-cc4453b,True,181.10299999999998,-2.4858000000000002,113.38,13.0,6.0,1.0,6.0,2.0,1.0,1.0,GOGJES_FSR
qmof-c46c71e,True,186.218,2.0560399999999994,57.36,14.0,4.0,2.0,2.0,0.0,3.0,3.0,TACBEF_FSR
qmof-965b897,True,252.134,-5.100199999999999,160.51999999999998,18.0,8.0,0.0,8.0,2.0,1.0,1.0,SUYHAW_FSR
qmof-e50120c,False,,,,,,,,,,,TAHJES_FSR
qmof-3332fd1,True,510.59300000000025,6.405500000000004,145.18,35.0,10.0,0.0,2.0,7.0,4.0,4.0,TAGVII_FSR
qmof-b8ed633,False,,,,,,,,,,,GIZVOB_FSR
qmof-3f84407,True,147.121,0.12339999999999998,76.96000000000001,11.0,6.0,0.0,5.0,1.0,1.0,2.0,GIZVIV_FSR
qmof-6721074,True,250.11799999999994,-4.859400000000001,160.51999999999998,18.0,8.0,0.0,8.0,4.0,1.0,1.0,SUKREX01_FSR
qmof-e7748f7,True,278.21999999999997,-3.3539999999999983,138.46,20.0,8.0,2.0,6.0,6.0,1.0,1.0,CEBCAP_FSR
qmof-eb6363e,True,208.262,1.88369,47.03,14.0,4.0,0.0,4.0,4.0,1.0,1.0,GIZKIK_FSR
qmof-150781e,True,267.167,0.4166000000000001,106.11000000000001,19.0,8.0,2.0,4.0,3.0,2.0,2.0,PINKOP_FSR
qmof-f640f33,True,243.184,-0.7844,150.9,16.0,11.0,0.0,7.0,1.0,1.0,2.0,LIRYAN_FSR
qmof-94dd3be,True,136.12999999999994,-0.3677000000000001,66.14999999999999,10.0,3.0,1.0,3.0,1.0,1.0,1.0,CAZXOQ_FSR
qmof-3351730,True,506.51500000000016,1.5135999999999994,184.47,37.0,11.0,3.0,9.0,11.0,3.0,3.0,CAZXIN_FSR
qmof-26b5f18,True,490.51600000000013,1.8079999999999998,164.24,36.0,10.0,2.0,8.0,11.0,3.0,3.0,CAZXEJ_FSR
qmof-a911695,True,216.066,0.9983999999999997,114.39999999999999,12.0,8.0,2.0,2.0,5.0,0.0,0.0,CAZLEV_FSR
qmof-be391c1,True,354.3570000000001,4.867180000000003,112.97999999999999,27.0,9.0,0.0,8.0,0.0,1.0,6.0,CAYSEB01_FSR
qmof-b22af88,True,174.274,0.51918,47.849999999999994,10.0,5.0,2.0,2.0,0.0,0.0,1.0,SUQVUX_FSR
qmof-92d67c2,True,312.28499999999997,-1.0009999999999997,115.89999999999999,23.0,8.0,0.0,8.0,4.0,3.0,3.0,CAXZEI_FSR
qmof-360b5df,False,,,,,,,,,,,JUMRIU_FSR
qmof-9c038df,True,167.20899999999997,2.0328999999999997,26.3,11.0,3.0,0.0,2.0,2.0,1.0,1.0,JULCAU_FSR
qmof-9d96a3f,True,203.31200000000004,0.6660999999999999,46.330000000000005,12.0,5.0,1.0,2.0,1.0,0.0,1.0,DICHUV_FSR
qmof-684fe0f,True,165.12399999999994,-0.22120000000000017,58.59,12.0,4.0,0.0,4.0,1.0,1.0,2.0,PIWDEF_FSR
qmof-5b751c9,True,370.3650000000001,-0.7899999999999978,125.13,27.0,9.0,0.0,9.0,8.0,3.0,3.0,POCVAF01_FSR
qmof-33e82fb,True,348.79900000000004,1.99018,105.44,23.0,10.0,1.0,8.0,4.0,3.0,3.0,POCQEE_FSR
qmof-12fc980,True,328.38100000000003,1.6451999999999998,105.44,23.0,9.0,1.0,8.0,4.0,3.0,3.0,POCQAA_FSR
qmof-fdbbab3,False,,,,,,,,,,,KACMOT_FSR
qmof-1b058a2,True,241.20199999999997,-0.5244000000000002,93.15,18.0,5.0,0.0,5.0,3.0,2.0,2.0,JUSZUU_FSR
qmof-6b9969b,True,380.38500000000005,0.5330999999999991,115.89999999999999,27.0,9.0,0.0,9.0,4.0,4.0,4.0,GIYHED_FSR
qmof-ce59b58,True,380.38500000000005,0.5330999999999991,115.89999999999999,27.0,9.0,0.0,9.0,4.0,4.0,4.0,GIYHAZ_FSR
qmof-b6158a1,True,713.2080000000004,4.506800000000006,342.86999999999995,42.0,24.0,5.0,6.0,12.0,2.0,2.0,GIXNAF_FSR
qmof-4bdff9f,True,208.10499999999996,-3.8278999999999996,133.28,15.0,7.0,0.0,7.0,3.0,1.0,1.0,CECVIQ_FSR
qmof-2f358d2,True,142.09400000000002,0.08519999999999994,88.82000000000001,10.0,6.0,0.0,4.0,0.0,1.0,1.0,CECRUY_FSR
qmof-8f40bf6,True,80.08999999999999,0.4765999999999999,25.78,6.0,2.0,0.0,2.0,0.0,1.0,1.0,CECROS_FSR
qmof-7c7b2bc,True,80.08999999999999,0.4765999999999999,25.78,6.0,2.0,0.0,2.0,0.0,1.0,1.0,CECRIM_FSR
qmof-ce7e22c,True,164.11599999999996,-1.5864000000000003,80.25999999999999,12.0,4.0,0.0,4.0,2.0,1.0,1.0,CECKED_FSR
qmof-82f77fa,True,362.345,0.22129999999999989,126.75999999999999,27.0,8.0,1.0,7.0,4.0,4.0,4.0,CECJUS_FSR
qmof-02485bd,True,252.134,-5.100199999999999,160.51999999999998,18.0,8.0,0.0,8.0,2.0,1.0,1.0,LINVAI_FSR
qmof-2e97dc7,True,252.134,-5.100199999999999,160.51999999999998,18.0,8.0,0.0,8.0,2.0,1.0,1.0,LINTUA_FSR
qmof-2bf71ce,True,278.172,-4.543999999999999,160.51999999999998,20.0,8.0,0.0,8.0,4.0,1.0,1.0,LINSUZ_FSR
qmof-19ac3b5,True,278.172,-4.543999999999999,160.51999999999998,20.0,8.0,0.0,8.0,4.0,1.0,1.0,LINSEJ_FSR
qmof-fc7ed75,True,114.05599999999998,-2.9576000000000002,80.25999999999999,8.0,4.0,0.0,4.0,2.0,0.0,0.0,LINSAF_FSR
qmof-a54b66a,True,114.05599999999998,-2.9576000000000002,80.25999999999999,8.0,4.0,0.0,4.0,2.0,0.0,0.0,LINRUY_FSR
qmof-2e3199e,True,408.3380000000001,-2.0950199999999963,189.10000000000002,30.0,14.0,0.0,12.0,6.0,0.0,4.0,LIWLUZ_FSR
qmof-25be31d,True,214.228,2.1205999999999996,66.91,16.0,5.0,2.0,3.0,2.0,2.0,2.0,LISDAT_FSR
qmof-b8000f1,False,,,,,,,,,,,POBHIZ_FSR
qmof-7d1abbc,True,292.15900000000005,-5.2238999999999995,189.2,21.0,10.0,1.0,9.0,2.0,2.0,2.0,DEZFIZ_FSR
qmof-38b0baa,True,292.15900000000005,-5.2238999999999995,189.2,21.0,10.0,1.0,9.0,2.0,2.0,2.0,DEZFEV_FSR
qmof-5b5d1a2,True,292.15900000000005,-5.2238999999999995,189.2,21.0,10.0,1.0,9.0,2.0,2.0,2.0,DEZFAR_FSR
qmof-aec449c,False,,,,,,,,,,,DEZBAO_FSR
qmof-f645d00,False,,,,,,,,,,,DEYYEO_FSR
qmof-2e18852,True,236.07599999999996,-1.0299999999999998,80.25999999999999,16.0,8.0,0.0,4.0,2.0,1.0,1.0,DEYSUX_FSR
qmof-148f760,True,256.25399999999996,-1.2263999999999982,117.56,18.0,6.0,1.0,5.0,3.0,0.0,1.0,POHNUX_FSR
qmof-d192f59,True,198.256,-0.08140999999999998,56.160000000000004,12.0,7.0,0.0,5.0,2.0,0.0,2.0,PODJAV_FSR
qmof-4e113a2,True,74.059,-2.3049999999999997,66.14999999999999,5.0,3.0,1.0,3.0,1.0,0.0,0.0,POLMEJ_FSR
qmof-950a070,False,,,,,,,,,,,POLLAD_FSR
qmof-10d8e94,True,256.241,-0.22990000000000044,95.01,19.0,6.0,1.0,5.0,4.0,2.0,2.0,POLGON_FSR
qmof-a83c999,True,318.19700000000006,-3.750609999999999,182.41,23.0,10.0,1.0,9.0,4.0,1.0,2.0,POLDUR_FSR
qmof-d385e80,True,202.19299999999998,-0.4673099999999999,69.83,15.0,5.0,0.0,4.0,3.0,1.0,2.0,POLBEZ01_FSR
qmof-8a7f6ff,True,252.134,-5.100199999999999,160.51999999999998,18.0,8.0,0.0,8.0,2.0,1.0,1.0,LINVIQ_FSR
qmof-a1e9424,True,252.134,-5.100199999999999,160.51999999999998,18.0,8.0,0.0,8.0,2.0,1.0,1.0,LINVEM_FSR
qmof-91f3692,True,156.14799999999997,1.5051999999999999,52.92,12.0,4.0,0.0,2.0,0.0,1.0,3.0,SORZAC_FSR
qmof-aca9816,True,327.22400000000005,-1.857699999999999,157.69,24.0,8.0,1.0,7.0,5.0,2.0,2.0,SOQHIR_FSR
qmof-518d206,True,317.52299999999997,4.442800000000004,12.03,21.0,3.0,1.0,3.0,10.0,2.0,2.0,SOPDAD_FSR
qmof-07dcfa3,True,181.10299999999998,-2.4858000000000002,113.38,13.0,6.0,1.0,6.0,2.0,1.0,1.0,SOZKAV_FSR
qmof-93707aa,True,175.19100000000003,0.8982799999999999,39.94,13.0,4.0,0.0,4.0,3.0,2.0,2.0,SOYFIW_FSR
qmof-9460f36,True,428.3620000000003,3.9264000000000028,96.84000000000002,28.0,10.0,0.0,8.0,11.0,2.0,2.0,GIWZOB_FSR
qmof-b2ea3a6,True,42.021,-1.4418000000000002,58.7,3.0,3.0,0.0,0.0,0.0,0.0,0.0,GIWYIV_FSR
qmof-be0b180,True,241.20199999999997,-0.5244000000000002,93.15,18.0,5.0,0.0,5.0,3.0,2.0,2.0,GIWYET_FSR
qmof-ceaa98a,True,160.17999999999998,0.7213999999999999,43.6,12.0,4.0,0.0,4.0,2.0,2.0,2.0,GIWLAA_FSR
qmof-f8c9995,False,,,,,,,,,,,KALPES_FSR
qmof-011f2cc,True,212.196,0.9140999999999998,81.88999999999999,16.0,7.0,0.0,6.0,2.0,2.0,3.0,CECWEO_FSR
qmof-ab54701,True,224.22099999999998,1.4672999999999996,90.41,15.0,7.0,0.0,3.0,2.0,2.0,2.0,SOKDIH_FSR
qmof-c8bcd1e,True,312.362,1.5242,55.38000000000001,22.0,6.0,0.0,6.0,0.0,1.0,2.0,SOHYUL_FSR
qmof-36fd5b3,False,,,,,,,,,,,SOHREO_FSR
qmof-ec871b5,True,551.6840000000001,-8.311209999999994,310.7099999999999,35.0,17.0,0.0,12.0,6.0,2.0,3.0,DERYAB_FSR
qmof-935da74,True,415.6110000000002,-1.5716000000000003,143.16000000000003,22.0,11.0,0.0,8.0,0.0,1.0,3.0,POKFUR_FSR
qmof-40bbb80,True,200.05799999999996,-5.237400000000001,148.54,14.0,8.0,0.0,8.0,0.0,0.0,1.0,POKFEC_FSR
qmof-5be25c8,True,42.021,-1.4418000000000002,58.7,3.0,3.0,0.0,0.0,0.0,0.0,0.0,POHQIN01_FSR
qmof-2f7f5e3,True,717.9940000000001,4.138440000000002,115.9,34.0,12.0,0.0,8.0,4.0,4.0,4.0,POPCOO_FSR
qmof-b6c95ec,True,689.9399999999999,3.521600000000002,115.89999999999999,32.0,12.0,0.0,8.0,4.0,4.0,4.0,POPCII_FSR
qmof-6846fdb,True,211.109,-4.673699999999999,146.16999999999996,15.0,8.0,0.0,8.0,1.0,1.0,1.0,POMTAN_FSR
qmof-667620b,True,139.158,0.37581999999999993,61.03,10.0,4.0,1.0,4.0,1.0,1.0,1.0,POGQEI_FSR
qmof-f70fff5,False,,,,,,,,,,,POGLUT_FSR
qmof-a2e4f06,True,578.0080000000002,-1.9831999999999994,160.51999999999998,26.0,10.0,0.0,8.0,5.0,2.0,2.0,POFJOK_FSR
qmof-9911385,True,254.10999999999999,-3.3999999999999995,180.64,18.0,10.0,2.0,8.0,4.0,1.0,1.0,SODDEV_FSR
qmof-1af6ce2,True,166.09199999999998,-2.7964,106.03999999999999,12.0,6.0,0.0,6.0,2.0,1.0,1.0,SODCIY_FSR
qmof-3816edb,False,,,,,,,,,,,SOCWIR_FSR
qmof-232c7dc,True,166.09199999999998,-2.7964,106.03999999999999,12.0,6.0,0.0,6.0,2.0,1.0,1.0,CEFDEY_FSR
qmof-c59d8b8,True,164.172,-0.43020000000000014,61.42,12.0,6.0,0.0,6.0,3.0,2.0,2.0,CEDXAL_FSR
qmof-1c4a0c9,True,141.146,0.3278900000000001,51.21,10.0,3.0,0.0,3.0,3.0,0.0,0.0,GIVCUK_FSR
qmof-14924f8,False,,,,,,,,,,,GITFAT_FSR
qmof-903f0ae,True,165.10399999999996,-2.1914,93.15,12.0,5.0,0.0,5.0,2.0,1.0,1.0,FODGUB02_FSR
qmof-4a4833a,True,241.20199999999997,-0.5244000000000002,93.15,18.0,5.0,0.0,5.0,3.0,2.0,2.0,FOCZOO_FSR
qmof-1b54ceb,True,305.20200000000006,1.7424,111.57,21.0,7.0,2.0,3.0,4.0,2.0,2.0,FOCTEY_FSR
qmof-5885ba6,True,143.21099999999998,1.84602,26.03,9.0,3.0,0.0,3.0,2.0,1.0,1.0,LIRPUX_FSR
qmof-6013710,True,112.03999999999999,-1.7236000000000002,68.28,8.0,4.0,0.0,4.0,0.0,0.0,1.0,POMDIF_FSR
qmof-4aa603d,True,83.074,-1.1376000000000002,64.84,6.0,4.0,1.0,3.0,0.0,0.0,1.0,POLPOW_FSR
qmof-b01aecb,True,479.7000000000001,1.4636,80.25999999999999,16.0,8.0,0.0,4.0,2.0,1.0,1.0,DEYMEB_FSR
qmof-bec0a90,False,,,,,,,,,,,KAGBIG_FSR
qmof-2737c15,True,241.20199999999997,-0.5244000000000002,93.15,18.0,5.0,0.0,5.0,3.0,2.0,2.0,GIWYAP_FSR
qmof-5313422,True,257.20099999999996,-1.4354999999999996,102.25999999999999,19.0,6.0,0.0,6.0,3.0,2.0,2.0,SOBZOA01_FSR
qmof-6213255,True,317.16900000000004,-0.8213000000000001,126.46000000000001,22.0,8.0,0.0,6.0,2.0,2.0,3.0,KAMYED_FSR
qmof-e989a0b,False,,,,,,,,,,,KAMBUW_FSR
qmof-9e4819b,True,187.17799999999997,0.2358,57.949999999999996,14.0,4.0,0.0,4.0,2.0,2.0,2.0,GIQYIQ01_FSR
qmof-e6ff6a8,True,149.06599999999997,2.04319,0.0,10.0,4.0,0.0,0.0,0.0,1.0,1.0,GISQOR_FSR
qmof-51a8296,True,257.20099999999996,-0.77651,103.4,19.0,6.0,0.0,5.0,3.0,1.0,2.0,SOBZIU01_FSR
qmof-605077f,True,136.13,-0.24648000000000014,53.019999999999996,10.0,3.0,0.0,3.0,1.0,1.0,1.0,SIZNEW_FSR
qmof-40ec03b,True,122.10299999999997,-0.5549000000000002,53.019999999999996,9.0,3.0,0.0,3.0,1.0,1.0,1.0,PUFTEQ_FSR
qmof-c97a018,False,,,,,,,,,,,PUDWIV_FSR
qmof-40ff1c5,True,342.327,-0.8437999999999986,133.27999999999997,25.0,7.0,0.0,7.0,3.0,2.0,2.0,PORZON_FSR
qmof-9e3044c,True,42.021,-1.4418000000000002,58.7,3.0,3.0,0.0,0.0,0.0,0.0,0.0,PORVEZ_FSR
qmof-7b5e892,True,166.148,-1.6401999999999999,87.2,12.0,8.0,0.0,8.0,3.0,2.0,2.0,PORKOY_FSR
qmof-1a60246,True,283.3070000000001,1.1692999999999996,81.26,21.0,5.0,2.0,3.0,5.0,2.0,2.0,POQTIZ_FSR
qmof-0bac948,True,398.63800000000026,3.7890000000000024,40.620000000000005,26.0,6.0,0.0,4.0,6.0,0.0,3.0,LIJYEJ_FSR
qmof-cb3e9e8,False,,,,,,,,,,,SOSKOC_FSR
qmof-f69729d,False,,,,,,,,,,,SOHBAU_FSR
qmof-03af876,True,85.082,-0.6876,40.129999999999995,6.0,2.0,0.0,2.0,1.0,0.0,0.0,KATZOV_FSR
qmof-aea802e,True,85.082,-0.6876,40.129999999999995,6.0,2.0,0.0,2.0,1.0,0.0,0.0,KATZIP_FSR
qmof-576be06,True,96.06299999999999,-0.9077999999999999,73.94,5.0,5.0,0.0,2.0,0.0,0.0,0.0,SISPIV_FSR
qmof-061a90b,False,,,,,,,,,,,CEJWUK_FSR
qmof-525bc94,True,243.17199999999994,-1.3864,139.95999999999998,16.0,8.0,0.0,4.0,3.0,1.0,1.0,CEJLIP_FSR
qmof-90c3233,True,243.17199999999994,-1.3864,139.95999999999998,16.0,8.0,0.0,4.0,3.0,1.0,1.0,CEJLEL_FSR
qmof-c41123e,True,243.17199999999994,-1.3864,139.95999999999998,16.0,8.0,0.0,4.0,3.0,1.0,1.0,CEJKUA_FSR
qmof-5ef4ba5,True,446.41900000000015,0.2880000000000009,153.2,33.0,10.0,1.0,9.0,7.0,4.0,4.0,GINJAR_FSR
qmof-92f1c98,True,599.4740000000002,4.819840000000005,115.9,42.0,10.0,0.0,8.0,6.0,6.0,6.0,GINHUJ_FSR
qmof-fff4e91,True,192.16999999999996,-0.9695600000000002,80.25999999999999,14.0,4.0,0.0,4.0,2.0,1.0,1.0,LIMNUR_FSR
qmof-5b6856e,False,,,,,,,,,,,LIKFAN_FSR
qmof-80d041c,True,290.714,1.0107799999999998,79.63000000000001,20.0,8.0,1.0,5.0,4.0,1.0,3.0,LIKBOX_FSR
qmof-afbf6ca,True,128.13399999999996,1.4299600000000001,47.58,10.0,2.0,0.0,2.0,0.0,1.0,1.0,PUKTAR_FSR
qmof-1b23c32,True,166.148,-1.6401999999999999,87.2,12.0,8.0,0.0,8.0,3.0,2.0,2.0,SOCDIY_FSR
qmof-f8c2ad1,True,117.13099999999999,1.5958999999999999,26.46,9.0,2.0,0.0,1.0,0.0,1.0,2.0,SOCDEV_FSR
qmof-28770b1,False,,,,,,,,,,,SOCDAQ_FSR
qmof-d1ca0dc,True,58.085,0.66498,23.79,3.0,2.0,0.0,1.0,0.0,0.0,0.0,CENSUJ_FSR
qmof-9d80c83,True,197.12599999999998,-2.9007999999999994,139.07000000000002,14.0,7.0,1.0,6.0,2.0,1.0,1.0,PURMAS_FSR
qmof-61aef3f,False,,,,,,,,,,,DEPSAS_FSR
qmof-e522407,True,198.269,2.4417999999999997,52.04,15.0,2.0,2.0,2.0,2.0,2.0,2.0,DENVIC_FSR
qmof-6d43fc9,True,198.269,2.4417999999999997,52.04,15.0,2.0,2.0,2.0,2.0,2.0,2.0,DENTEW01_FSR
qmof-21f2fac,True,83.45,0.33309999999999995,76.9,4.0,4.0,0.0,0.0,0.0,0.0,0.0,DEMMIS_FSR
qmof-6edb7fd,True,201.20499999999998,0.5096999999999998,65.91,15.0,4.0,0.0,4.0,1.0,2.0,2.0,DELTAQ01_FSR
qmof-62da585,True,189.09899999999996,-5.252599999999999,140.61999999999998,13.0,7.0,1.0,7.0,5.0,0.0,0.0,PUPREY_FSR
qmof-dc5bf96,True,166.09199999999998,-2.7964,106.03999999999999,12.0,6.0,0.0,6.0,2.0,1.0,1.0,LIHLEU_FSR
qmof-44b1658,False,,,,,,,,,,,LIGRAW_FSR
qmof-50ec5b1,True,205.15700000000004,-2.119999999999999,109.51,15.0,8.0,0.0,8.0,3.0,2.0,2.0,KATKAT_FSR
qmof-e4099ea,True,88.01799999999999,-3.5138000000000003,80.25999999999999,6.0,4.0,0.0,4.0,0.0,0.0,0.0,KAWHUM01_FSR
